block_id,seq,type,key,val
ADVANCE_AI_SURVEILLANCE,3,kv,Icon,ICON_ADVANCE_AI_SURVEILLANCE
ADVANCE_AI_SURVEILLANCE,4,kv,Branch,0
ADVANCE_AI_SURVEILLANCE,5,kv,Age,AGE_EIGHT
ADVANCE_ALCHEMY,0,kv,Prerequisites,ADVANCE_PHILOSOPHY
ADVANCE_ALCHEMY,1,kv,Prerequisites,ADVANCE_SHIP_BUILDING
ADVANCE_ALCHEMY,2,kv,Cost,1328
ADVANCE_ALCHEMY,3,kv,Icon,ICON_ADVANCE_ALCHEMY
ADVANCE_ALCHEMY,4,kv,Branch,0
ADVANCE_ALCHEMY,5,kv,Age,AGE_THREE
ADVANCE_ARCOLOGIES,0,kv,Prerequisites,ADVANCE_ADV_URBAN_PLANNING
ADVANCE_ARCOLOGIES,1,kv,Prerequisites,ADVANCE_ADVANCED_COMPOSITES
ADVANCE_ARCOLOGIES,2,kv,Cost,77992
ADVANCE_ARCOLOGIES,3,kv,Icon,ICON_ADVANCE_ARCOLOGIES
ADVANCE_ARCOLOGIES,4,kv,Branch,0
ADVANCE_ARCOLOGIES,5,kv,Age,AGE_EIGHT
ADVANCE_BALLISTICS,0,kv,Prerequisites,ADVANCE_AGRICULTURE
ADVANCE_BALLISTICS,1,kv,Prerequisites,ADVANCE_TOOLMAKING
ADVANCE_BALLISTICS,2,kv,Cost,570
ADVANCE_BALLISTICS,3,kv,Icon,ICON_ADVANCE_BALLISTICS
ADVANCE_BALLISTICS,4,kv,Branch,0
ADVANCE_BALLISTICS,5,kv,Age,AGE_THREE
ADVANCE_BANKING,0,kv,Prerequisites,ADVANCE_CLASSICAL_EDUCATION
ADVANCE_BANKING,1,kv,Prerequisites,ADVANCE_TRADE
ADVANCE_BANKING,2,kv,Cost,3440
ADVANCE_BANKING,3,kv,Icon,ICON_ADVANCE_BANKING
ADVANCE_BANKING,4,kv,Branch,0
ADVANCE_BANKING,5,kv,Age,AGE_FOUR
ADVANCE_BRONZE_WORKING,0,kv,Prerequisites,ADVANCE_TOOLMAKING
ADVANCE_BRONZE_WORKING,1,kv,Cost,473
ADVANCE_BRONZE_WORKING,2,kv,Icon,ICON_ADVANCE_BRONZE_WORKING
ADVANCE_BRONZE_WORKING,3,kv,Branch,0
ADVANCE_BRONZE_WORKING,4,kv,Age,AGE_ONE
ADVANCE_BUREAUCRACY,0,kv,Prerequisites,ADVANCE_FEUDALISM
ADVANCE_BUREAUCRACY,1,kv,Prerequisites,ADVANCE_JURISPRUDENCE
ADVANCE_BUREAUCRACY,2,kv,Cost,1770
ADVANCE_BUREAUCRACY,3,kv,Icon,ICON_ADVANCE_BUREAUCRACY
ADVANCE_BUREAUCRACY,4,kv,Branch,0
ADVANCE_BUREAUCRACY,5,kv,Age,AGE_THREE
ADVANCE_CANNON_MAKING,0,kv,Prerequisites,ADVANCE_GUNPOWDER
ADVANCE_CANNON_MAKING,1,kv,Prerequisites,ADVANCE_IRON_WORKING
ADVANCE_CANNON_MAKING,2,kv,Cost,6040
ADVANCE_CANNON_MAKING,3,kv,Icon,ICON_ADVANCE_CANNON_MAKING
ADVANCE_CANNON_MAKING,4,kv,Branch,0
ADVANCE_CANNON_MAKING,5,kv,Age,AGE_FOUR
ADVANCE_CAVALRY_TACTICS,0,kv,Prerequisites,ADVANCE_GUNPOWDER
ADVANCE_CAVALRY_TACTICS,1,kv,Prerequisites,ADVANCE_HORSE_RIDING
ADVANCE_CAVALRY_TACTICS,2,kv,Cost,4861
ADVANCE_CAVALRY_TACTICS,3,kv,Icon,ICON_ADVANCE_CAVALRY_TACTICS
ADVANCE_CAVALRY_TACTICS,4,kv,Branch,0
ADVANCE_CAVALRY_TACTICS,5,kv,Age,AGE_FOUR
ADVANCE_CHAOS_THEORY,0,kv,Prerequisites,ADVANCE_COMPUTER
ADVANCE_CHAOS_THEORY,1,kv,Prerequisites,ADVANCE_TECHNOCRACY
ADVANCE_CHAOS_THEORY,2,kv,Cost,109472
ADVANCE_CHAOS_THEORY,3,kv,Icon,ICON_ADVANCE_CHAOS_THEORY
ADVANCE_CHAOS_THEORY,4,kv,Branch,0
ADVANCE_CHAOS_THEORY,5,kv,Age,AGE_EIGHT
ADVANCE_CHEMISTRY,0,kv,Prerequisites,ADVANCE_ALCHEMY
ADVANCE_CHEMISTRY,1,kv,Prerequisites,ADVANCE_OPTICS
ADVANCE_CHEMISTRY,2,kv,Cost,6086
ADVANCE_CHEMISTRY,3,kv,Icon,ICON_ADVANCE_CHEMISTRY
ADVANCE_CHEMISTRY,4,kv,Branch,0
ADVANCE_CHEMISTRY,5,kv,Age,AGE_FOUR
ADVANCE_CLASSICAL_EDUCATION,0,kv,Prerequisites,ADVANCE_BUREAUCRACY
ADVANCE_CLASSICAL_EDUCATION,1,kv,Prerequisites,ADVANCE_GEOMETRY
ADVANCE_CLASSICAL_EDUCATION,2,kv,Cost,3060
ADVANCE_CLASSICAL_EDUCATION,3,kv,Icon,ICON_ADVANCE_CLASSICAL_EDUCATION
ADVANCE_CLASSICAL_EDUCATION,4,kv,Branch,0
ADVANCE_CLASSICAL_EDUCATION,5,kv,Age,AGE_FOUR
ADVANCE_CLASSICAL_EDUCATION,6,kv,KeyAdvanceAdvice,KEY_SCIENCE_ADVANCE_ADVICE
ADVANCE_COMMUNISM,0,kv,Prerequisites,ADVANCE_BANKING
ADVANCE_COMMUNISM,1,kv,Prerequisites,ADVANCE_INDUSTRIAL_REVOLUTION
ADVANCE_COMMUNISM,2,kv,Cost,13756
ADVANCE_COMMUNISM,3,kv,Icon,ICON_ADVANCE_COMMUNISM
ADVANCE_COMMUNISM,4,kv,Branch,0
ADVANCE_COMMUNISM,5,kv,Age,AGE_FIVE
ADVANCE_COMPUTER,0,kv,Prerequisites,ADVANCE_CORPORATE_REPUBLIC
ADVANCE_COMPUTER,1,kv,Prerequisites,ADVANCE_ELECTRICITY
ADVANCE_COMPUTER,2,kv,Cost,40711
ADVANCE_COMPUTER,3,kv,Icon,ICON_ADVANCE_COMPUTER
ADVANCE_COMPUTER,4,kv,Branch,0
ADVANCE_COMPUTER,5,kv,Age,AGE_SEVEN
ADVANCE_COMPUTER,6,kv,TriggerFeat,FEAT_ADVANCE_COMPUTERS
ADVANCE_CONCRETE,0,kv,Prerequisites,ADVANCE_MASONRY
ADVANCE_CONCRETE,1,kv,Prerequisites,ADVANCE_TRADE
ADVANCE_CONCRETE,2,kv,Cost,1188
ADVANCE_CONCRETE,3,kv,Icon,ICON_ADVANCE_CONCRETE
ADVANCE_CONCRETE,4,kv,Branch,0
ADVANCE_CONCRETE,5,kv,Age,AGE_TWO
ADVANCE_CONCRETE,6,kv,TriggerFeat,FEAT_ADVANCE_CONCRETE
ADVANCE_CONSERVATION,0,kv,Prerequisites,ADVANCE_GLOBAL_ECONOMICS
ADVANCE_CONSERVATION,1,kv,Prerequisites,ADVANCE_MASS_TRANSIT
ADVANCE_CONSERVATION,2,kv,Cost,55927
ADVANCE_CONSERVATION,3,kv,Icon,ICON_ADVANCE_CONSERVATION
ADVANCE_CONSERVATION,4,kv,Branch,0
ADVANCE_CONSERVATION,5,kv,Age,AGE_SIX
ADVANCE_CORPORATE_REPUBLIC,0,kv,Prerequisites,ADVANCE_CORPORATION
ADVANCE_CORPORATE_REPUBLIC,1,kv,Prerequisites,ADVANCE_CRIMINAL_CODE
ADVANCE_CORPORATE_REPUBLIC,2,kv,Cost,38427
ADVANCE_CORPORATE_REPUBLIC,3,kv,Icon,ICON_ADVANCE_CORPORATE_REPUBLIC
ADVANCE_CORPORATE_REPUBLIC,4,kv,Branch,0
ADVANCE_CORPORATE_REPUBLIC,5,kv,Age,AGE_SIX
ADVANCE_CORPORATION,0,kv,Prerequisites,ADVANCE_MASS_MEDIA
ADVANCE_CORPORATION,1,kv,Prerequisites,ADVANCE_MASS_PRODUCTION
ADVANCE_CORPORATION,2,kv,Cost,26567
ADVANCE_CORPORATION,3,kv,Icon,ICON_ADVANCE_CORPORATION
ADVANCE_CORPORATION,4,kv,Branch,0
ADVANCE_CORPORATION,5,kv,Age,AGE_SIX
ADVANCE_CRIMINAL_CODE,0,kv,Prerequisites,ADVANCE_MASS_MEDIA
ADVANCE_CRIMINAL_CODE,1,kv,Prerequisites,ADVANCE_NATIONALISM
ADVANCE_CRIMINAL_CODE,2,kv,Cost,28324
ADVANCE_CRIMINAL_CODE,3,kv,Icon,ICON_ADVANCE_CRIMINAL_CODE
ADVANCE_CRIMINAL_CODE,4,kv,Branch,0
ADVANCE_CRIMINAL_CODE,5,kv,Age,AGE_SIX
ADVANCE_CYBERNETICS,0,kv,Prerequisites,ADVANCE_EUGENICS
ADVANCE_CYBERNETICS,1,kv,Prerequisites,ADVANCE_NEURAL_INTERFACE
ADVANCE_CYBERNETICS,2,kv,Cost,142923
ADVANCE_CYBERNETICS,3,kv,Icon,ICON_ADVANCE_CYBERNETICS
ADVANCE_CYBERNETICS,4,kv,Branch,0
ADVANCE_CYBERNETICS,5,kv,Age,AGE_NINE
ADVANCE_DEMOCRACY,0,kv,Prerequisites,ADVANCE_AGE_OF_REASON
ADVANCE_DEMOCRACY,1,kv,Prerequisites,ADVANCE_NATIONALISM
ADVANCE_DEMOCRACY,2,kv,Cost,8385
ADVANCE_DEMOCRACY,3,kv,Icon,ICON_ADVANCE_DEMOCRACY
ADVANCE_DEMOCRACY,4,kv,Branch,0
ADVANCE_DEMOCRACY,5,kv,Age,AGE_FIVE
ADVANCE_DIGITAL_ENCRYPTION,0,kv,Prerequisites,ADVANCE_ARCOLOGIES
ADVANCE_DIGITAL_ENCRYPTION,1,kv,Prerequisites,ADVANCE_GLOBAL_COMMUNICATIONS
ADVANCE_DIGITAL_ENCRYPTION,2,kv,Cost,109380
ADVANCE_DIGITAL_ENCRYPTION,3,kv,Icon,ICON_ADVANCE_DIGITAL_ENCRYPTION
ADVANCE_DIGITAL_ENCRYPTION,4,kv,Branch,0
ADVANCE_DIGITAL_ENCRYPTION,5,kv,Age,AGE_EIGHT
ADVANCE_DRAMA,0,kv,Prerequisites,ADVANCE_RELIGION
ADVANCE_DRAMA,1,kv,Prerequisites,ADVANCE_WRITING
ADVANCE_DRAMA,2,kv,Cost,708
ADVANCE_DRAMA,3,kv,Icon,ICON_ADVANCE_DRAMA
ADVANCE_DRAMA,4,kv,Branch,0
ADVANCE_DRAMA,5,kv,Age,AGE_TWO
ADVANCE_ECONOMICS,0,kv,Prerequisites,ADVANCE_BANKING
ADVANCE_ECONOMICS,1,kv,Prerequisites,ADVANCE_DEMOCRACY
ADVANCE_ECONOMICS,2,kv,Cost,10015
ADVANCE_ECONOMICS,3,kv,Icon,ICON_ADVANCE_ECONOMICS
ADVANCE_ECONOMICS,4,kv,Branch,0
ADVANCE_ECONOMICS,5,kv,Age,AGE_FIVE
ADVANCE_ECOTOPIA,0,kv,Prerequisites,ADVANCE_NANO_MACHINES
ADVANCE_ECOTOPIA,1,kv,Prerequisites,ADVANCE_VIRTUAL_DEMOCRACY
ADVANCE_ECOTOPIA,2,kv,Cost,170414
ADVANCE_ECOTOPIA,3,kv,Icon,ICON_ADVANCE_ECOTOPIA
ADVANCE_ECOTOPIA,4,kv,Branch,0
ADVANCE_ECOTOPIA,5,kv,Age,AGE_EIGHT
ADVANCE_ELECTRICITY,0,kv,Prerequisites,ADVANCE_INDUSTRIAL_REVOLUTION
ADVANCE_ELECTRICITY,1,kv,Prerequisites,ADVANCE_PHYSICS
ADVANCE_ELECTRICITY,2,kv,Cost,14044
ADVANCE_ELECTRICITY,3,kv,Icon,ICON_ADVANCE_ELECTRICITY
ADVANCE_ELECTRICITY,4,kv,Branch,0
ADVANCE_ELECTRICITY,5,kv,Age,AGE_FIVE
ADVANCE_EUGENICS,0,kv,Prerequisites,ADVANCE_CHAOS_THEORY
ADVANCE_EUGENICS,1,kv,Prerequisites,ADVANCE_GENETICS
ADVANCE_EUGENICS,2,kv,Cost,123068
ADVANCE_EUGENICS,3,kv,Icon,ICON_ADVANCE_EUGENICS
ADVANCE_EUGENICS,4,kv,Branch,0
ADVANCE_EUGENICS,5,kv,Age,AGE_EIGHT
ADVANCE_EXPLOSIVES,0,kv,Prerequisites,ADVANCE_GUNPOWDER
ADVANCE_EXPLOSIVES,1,kv,Prerequisites,ADVANCE_INDUSTRIAL_REVOLUTION
ADVANCE_EXPLOSIVES,2,kv,Cost,13952
ADVANCE_EXPLOSIVES,3,kv,Icon,ICON_ADVANCE_EXPLOSIVES
ADVANCE_EXPLOSIVES,4,kv,Branch,0
ADVANCE_EXPLOSIVES,5,kv,Age,AGE_FIVE
ADVANCE_FASCISM,0,kv,Prerequisites,ADVANCE_MASS_MEDIA
ADVANCE_FASCISM,1,kv,Prerequisites,ADVANCE_NATIONALISM
ADVANCE_FASCISM,2,kv,Cost,5450
ADVANCE_FASCISM,3,kv,Icon,ICON_ADVANCE_FASCISM
ADVANCE_FASCISM,4,kv,Branch,0
ADVANCE_FASCISM,5,kv,Age,AGE_FIVE
ADVANCE_FEUDALISM,0,kv,Prerequisites,ADVANCE_HORSE_RIDING
ADVANCE_FEUDALISM,1,kv,Prerequisites,ADVANCE_MASONRY
ADVANCE_FEUDALISM,2,kv,Cost,1374
ADVANCE_FEUDALISM,3,kv,Icon,ICON_ADVANCE_FEUDALISM
ADVANCE_FEUDALISM,4,kv,Branch,0
ADVANCE_FEUDALISM,5,kv,Age,AGE_THREE
ADVANCE_FUEL_CELLS,0,kv,Prerequisites,ADVANCE_CONSERVATION
ADVANCE_FUEL_CELLS,1,kv,Prerequisites,ADVANCE_QUANTUM_MECHANICS
ADVANCE_FUEL_CELLS,2,kv,Cost,64843
ADVANCE_FUEL_CELLS,3,kv,Icon,ICON_ADVANCE_FUEL_CELLS
ADVANCE_FUEL_CELLS,4,kv,Branch,0
ADVANCE_FUEL_CELLS,5,kv,Age,AGE_EIGHT
ADVANCE_FUSION,0,kv,Prerequisites,ADVANCE_CHAOS_THEORY
ADVANCE_FUSION,1,kv,Prerequisites,ADVANCE_NANO_ASSEMBLY
ADVANCE_FUSION,2,kv,Cost,132803
ADVANCE_FUSION,3,kv,Icon,ICON_ADVANCE_FUSION
ADVANCE_FUSION,4,kv,Branch,0
ADVANCE_FUSION,5,kv,Age,AGE_NINE
ADVANCE_GAIA_CONTROLLER,0,kv,Prerequisites,ADVANCE_GAIA_THEORY
ADVANCE_GAIA_CONTROLLER,1,kv,Prerequisites,ADVANCE_SMART_MATERIALS
ADVANCE_GAIA_CONTROLLER,2,kv,Cost,234743
ADVANCE_GAIA_CONTROLLER,3,kv,Icon,ICON_ADVANCE_GAIA_CONTROLLER
ADVANCE_GAIA_CONTROLLER,4,kv,Branch,0
ADVANCE_GAIA_CONTROLLER,5,kv,Age,AGE_TEN
ADVANCE_GAIA_THEORY,0,kv,Prerequisites,ADVANCE_ECOTOPIA
ADVANCE_GAIA_THEORY,1,kv,Prerequisites,ADVANCE_NANO_MACHINES
ADVANCE_GAIA_THEORY,2,kv,Cost,176281
ADVANCE_GAIA_THEORY,3,kv,Icon,ICON_ADVANCE_GAIA_THEORY
ADVANCE_GAIA_THEORY,4,kv,Branch,0
ADVANCE_GAIA_THEORY,5,kv,Age,AGE_NINE
ADVANCE_GAIA_THEORY,6,kv,PollutionSizeModifier,-1
ADVANCE_GAIA_THEORY,7,kv,PollutionProductionModifier,-1
ADVANCE_GENETIC_TAILORING,0,kv,Prerequisites,ADVANCE_EUGENICS
ADVANCE_GENETIC_TAILORING,1,kv,Prerequisites,ADVANCE_HUMAN_CLONING
ADVANCE_GENETIC_TAILORING,2,kv,Cost,153574
ADVANCE_GENETIC_TAILORING,3,kv,Icon,ICON_ADVANCE_GENETIC_TAILORING
ADVANCE_GENETIC_TAILORING,4,kv,Branch,0
ADVANCE_GENETIC_TAILORING,5,kv,Age,AGE_NINE
ADVANCE_GENETICS,0,kv,Prerequisites,ADVANCE_MEDICINE
ADVANCE_GENETICS,1,kv,Prerequisites,ADVANCE_ROBOTICS
ADVANCE_GENETICS,2,kv,Cost,105030
ADVANCE_GENETICS,3,kv,Icon,ICON_ADVANCE_GENETICS
ADVANCE_GENETICS,4,kv,Branch,0
ADVANCE_GENETICS,5,kv,Age,AGE_EIGHT
ADVANCE_GEOMETRY,0,kv,Prerequisites,ADVANCE_BALLISTICS
ADVANCE_GEOMETRY,1,kv,Prerequisites,ADVANCE_PHILOSOPHY
ADVANCE_GEOMETRY,2,kv,Cost,1536
ADVANCE_GEOMETRY,3,kv,Icon,ICON_ADVANCE_GEOMETRY
ADVANCE_GEOMETRY,4,kv,Branch,0
ADVANCE_GEOMETRY,5,kv,Age,AGE_TWO
ADVANCE_GLOBAL_COMMUNICATIONS,0,kv,Prerequisites,ADVANCE_GLOBAL_DEFENSE
ADVANCE_GLOBAL_COMMUNICATIONS,1,kv,Prerequisites,ADVANCE_NUCLEAR_POWER
ADVANCE_GLOBAL_COMMUNICATIONS,2,kv,Cost,77946
ADVANCE_GLOBAL_COMMUNICATIONS,3,kv,Icon,ICON_ADVANCE_GLOBAL_COMMUNICATIONS
ADVANCE_GLOBAL_COMMUNICATIONS,4,kv,Branch,0
ADVANCE_GLOBAL_COMMUNICATIONS,5,kv,Age,AGE_SEVEN
ADVANCE_GLOBAL_DEFENSE,0,kv,Prerequisites,ADVANCE_RADAR
ADVANCE_GLOBAL_DEFENSE,1,kv,Prerequisites,ADVANCE_SUPERSONIC_FLIGHT
ADVANCE_GLOBAL_DEFENSE,2,kv,Cost,61745
ADVANCE_GLOBAL_DEFENSE,3,kv,Icon,ICON_ADVANCE_GLOBAL_DEFENSE
ADVANCE_GLOBAL_DEFENSE,4,kv,Branch,0
ADVANCE_GLOBAL_DEFENSE,5,kv,Age,AGE_SEVEN
ADVANCE_GLOBAL_ECONOMICS,0,kv,Prerequisites,ADVANCE_CORPORATE_REPUBLIC
ADVANCE_GLOBAL_ECONOMICS,1,kv,Prerequisites,ADVANCE_JET_PROPULSION
ADVANCE_GLOBAL_ECONOMICS,2,kv,Cost,40665
ADVANCE_GLOBAL_ECONOMICS,3,kv,Icon,ICON_ADVANCE_GLOBAL_ECONOMICS
ADVANCE_GLOBAL_ECONOMICS,4,kv,Branch,0
ADVANCE_GLOBAL_ECONOMICS,5,kv,Age,AGE_SEVEN
ADVANCE_GLOBAL_ECONOMICS,6,flag,Capitalization,
ADVANCE_GUIDED_WEAPON_SYSTEMS,0,kv,Prerequisites,ADVANCE_COMPUTER
ADVANCE_GUIDED_WEAPON_SYSTEMS,1,kv,Prerequisites,ADVANCE_RADAR
ADVANCE_GUIDED_WEAPON_SYSTEMS,2,kv,Cost,68789
ADVANCE_GUIDED_WEAPON_SYSTEMS,3,kv,Icon,ICON_ADVANCE_GUIDED_WEAPON_SYSTEMS
ADVANCE_GUIDED_WEAPON_SYSTEMS,4,kv,Branch,0
ADVANCE_GUIDED_WEAPON_SYSTEMS,5,kv,Age,AGE_SEVEN
ADVANCE_GUNPOWDER,0,kv,Prerequisites,ADVANCE_ALCHEMY
ADVANCE_GUNPOWDER,1,kv,Prerequisites,ADVANCE_CLASSICAL_EDUCATION
ADVANCE_GUNPOWDER,2,kv,Cost,4361
ADVANCE_GUNPOWDER,3,kv,Icon,ICON_ADVANCE_GUNPOWDER
ADVANCE_GUNPOWDER,4,kv,Branch,0
ADVANCE_GUNPOWDER,5,kv,Age,AGE_FOUR
ADVANCE_GUNPOWDER,6,kv,KeyAdvanceAdvice,KEY_MILITARY_ADVANCE_ADVICE
ADVANCE_GUNPOWDER,7,kv,TriggerFeat,FEAT_ADVANCE_GUNPOWDER
ADVANCE_HORSE_RIDING,0,kv,Prerequisites,ADVANCE_BALLISTICS
ADVANCE_HORSE_RIDING,1,kv,Prerequisites,ADVANCE_TRADE
ADVANCE_HORSE_RIDING,2,kv,Cost,978
ADVANCE_HORSE_RIDING,3,kv,Icon,ICON_ADVANCE_HORSE_RIDING
ADVANCE_HORSE_RIDING,4,kv,Branch,0
ADVANCE_HORSE_RIDING,5,kv,Age,AGE_THREE
ADVANCE_HORSE_RIDING,6,kv,KeyAdvanceAdvice,KEY_MILITARY_ADVANCE_ADVICE
ADVANCE_HT_SUPERCONDUCTOR,0,kv,Prerequisites,ADVANCE_ADVANCED_COMPOSITES
ADVANCE_HT_SUPERCONDUCTOR,1,kv,Prerequisites,ADVANCE_FUEL_CELLS
ADVANCE_HT_SUPERCONDUCTOR,2,kv,Cost,85244
ADVANCE_HT_SUPERCONDUCTOR,3,kv,Icon,ICON_ADVANCE_HT_SUPERCONDUCTOR
ADVANCE_HT_SUPERCONDUCTOR,4,kv,Branch,0
ADVANCE_HT_SUPERCONDUCTOR,5,kv,Age,AGE_EIGHT
ADVANCE_HT_SUPERCONDUCTOR,6,flag,MagLev,
ADVANCE_HULL_MAKING,0,kv,Prerequisites,ADVANCE_GEOMETRY
ADVANCE_HULL_MAKING,1,kv,Prerequisites,ADVANCE_SHIP_BUILDING
ADVANCE_HULL_MAKING,2,kv,Cost,1582
ADVANCE_HULL_MAKING,3,kv,Icon,ICON_ADVANCE_HULL_MAKING
ADVANCE_HULL_MAKING,4,kv,Branch,0
ADVANCE_HULL_MAKING,5,kv,Age,AGE_TWO
ADVANCE_HUMAN_CLONING,0,kv,Prerequisites,ADVANCE_DIGITAL_ENCRYPTION
ADVANCE_HUMAN_CLONING,1,kv,Prerequisites,ADVANCE_GENETICS
ADVANCE_HUMAN_CLONING,2,kv,Cost,132757
ADVANCE_HUMAN_CLONING,3,kv,Icon,ICON_ADVANCE_HUMAN_CLONING
ADVANCE_HUMAN_CLONING,4,kv,Branch,0
ADVANCE_HUMAN_CLONING,5,kv,Age,AGE_NINE
ADVANCE_INDUSTRIAL_REVOLUTION,0,kv,Prerequisites,ADVANCE_AGRICULTURAL_REVOLUTION
ADVANCE_INDUSTRIAL_REVOLUTION,1,kv,Prerequisites,ADVANCE_MODERN_METALLURGY
ADVANCE_INDUSTRIAL_REVOLUTION,2,kv,Cost,11866
ADVANCE_INDUSTRIAL_REVOLUTION,3,kv,Icon,ICON_ADVANCE_INDUSTRIAL_REVOLUTION
ADVANCE_INDUSTRIAL_REVOLUTION,4,kv,Branch,0
ADVANCE_INDUSTRIAL_REVOLUTION,5,kv,Age,AGE_FIVE
ADVANCE_INTERNAL_COMBUSTION,0,kv,Prerequisites,ADVANCE_ELECTRICITY
ADVANCE_INTERNAL_COMBUSTION,1,kv,Prerequisites,ADVANCE_OIL_REFINING
ADVANCE_INTERNAL_COMBUSTION,2,kv,Cost,18876
ADVANCE_INTERNAL_COMBUSTION,3,kv,Icon,ICON_ADVANCE_INTERNAL_COMBUSTION
ADVANCE_INTERNAL_COMBUSTION,4,kv,Branch,0
ADVANCE_INTERNAL_COMBUSTION,5,kv,Age,AGE_SIX
ADVANCE_IRON_WORKING,0,kv,Prerequisites,ADVANCE_BRONZE_WORKING
ADVANCE_IRON_WORKING,1,kv,Prerequisites,ADVANCE_TRADE
ADVANCE_IRON_WORKING,2,kv,Cost,932
ADVANCE_IRON_WORKING,3,kv,Icon,ICON_ADVANCE_IRON_WORKING
ADVANCE_IRON_WORKING,4,kv,Branch,0
ADVANCE_IRON_WORKING,5,kv,Age,AGE_TWO
ADVANCE_JET_PROPULSION,0,kv,Prerequisites,ADVANCE_AERODYNAMICS
